session,student_id,activity,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
6,73, Blank,146360279,1596,0,177,0,13882,1
6,73, Deeds,822080,0,0,184,30,6636,16
6,73, Diagram,4319,0,0,50,0,2242,22
6,73, Other,760962,0,0,170,2,6822,20
6,73, Properties,4973344,16,0,332,0,14960,148
6,73, TextEditor,6639739,1787,0,150,0,8751,340
6,74, Aulaweb,7183296,3,0,87,0,4872,0
6,74, Blank,7856947,6,0,320,0,17965,3
6,74, Deeds,4772462,2,0,311,32,15428,7
6,74, Diagram,316562,0,0,64,0,1844,0
6,74, Other,619396,18,0,182,0,10907,80
6,74, Properties,17550045,0,0,368,0,18481,143
6,74, Study,17425352,1674,48,614,4,42493,0
6,74, TextEditor,2204730,880,2,333,26,22545,531
6,75, Aulaweb,133116,0,0,27,0,1619,0
6,75, Blank,6170,0,0,90,2,3152,0
6,75, Deeds,1222575,0,0,167,22,8486,22
6,75, Diagram,589903,0,0,54,0,2543,0
6,75, Other,823782,11,0,270,10,13414,15
6,75, Properties,2037690,0,0,340,0,11991,131
6,75, Study,213599026,114,0,174,2,22523,6
6,75, TextEditor,3396618,342,0,362,28,19706,229
6,76, Aulaweb,39213,0,0,0,0,0,0
6,76, Blank,1087465,0,0,0,0,0,0
6,76, Deeds,86222,0,0,0,0,0,29
6,76, Diagram,216547,0,0,0,0,0,0
6,76, Other,35485,0,0,0,0,0,12
6,76, Properties,121702,0,0,0,0,0,91
6,76, Study,38723506,0,0,2,0,3,0
6,76, TextEditor,13630017,0,0,0,0,0,547
6,78, Aulaweb,29288,9,4,44,0,4260,0
6,78, Blank,2598,5,0,68,6,2736,15
6,78, Deeds,191921,0,0,117,2,8279,81
6,78, Diagram,96640,0,0,65,0,4082,2
6,78, Other,576270,0,0,239,0,13166,35
6,78, Properties,1423958,4,0,541,0,41558,175
6,78, Study,39161150,112,2,140,0,24797,21
6,78, TextEditor,2439395,86,0,230,0,18948,316
6,79, Aulaweb,21403,60,0,26,0,931,0
6,79, Blank,22531,0,0,16,0,306,0
6,79, Deeds,3546612,0,0,116,16,3114,4
6,79, Diagram,672845,0,0,34,0,1014,0
6,79, Other,899123,19,0,153,0,5463,10
6,79, Properties,2200607,0,0,242,0,6570,132
6,79, Study,202608332,205,0,74,0,6095,4
6,79, TextEditor,3181544,539,0,192,0,8177,695
6,80, Aulaweb,6314,0,0,33,0,1144,0
6,80, Blank,916497,0,2,153,0,3078,0
6,80, Deeds,266289,0,0,160,30,3894,2
6,80, Diagram,71951,0,0,36,0,1334,0
6,80, Other,159485,0,0,205,2,4649,124
6,80, Properties,16656388,0,0,531,0,22854,162
6,80, Study,239783469,0,0,124,0,8325,0
6,80, TextEditor,1347498,456,0,192,0,9563,1035
6,81, Aulaweb,29937,19,0,39,0,9559,0
6,81, Blank,17983,2,0,41,0,11497,1
6,81, Deeds,299435,1,0,231,22,35969,10
6,81, Diagram,9334388,0,0,32,0,20276,0
6,81, Other,83448283,22,0,326,0,38695,393
6,81, Properties,419384,2,0,354,0,81525,105
6,81, Study,283754337,121,0,119,0,50456,4
6,81, TextEditor,16126655,304,0,358,0,90625,992
6,82, Aulaweb,7000,32,2,97,0,6086,2
6,82, Blank,6476,0,0,133,0,6607,9
6,82, Deeds,231260,0,0,533,84,25457,12
6,82, Diagram,2453,0,0,36,0,2132,0
6,82, Other,1579166,11,0,391,6,22027,103
6,82, Properties,49466,0,0,183,0,9568,96
6,82, Study,35920312,246,0,302,0,31653,6
6,82, TextEditor,1058169,1192,0,441,42,34139,945
6,83, Aulaweb,280454,84,0,39,2,1387,0
6,83, Blank,49257,14,0,113,2,1909,0
6,83, Deeds,651952,0,0,268,20,6075,20
6,83, Diagram,493853,0,0,34,0,1781,0
6,83, Other,171481,514,0,532,20,10031,26
6,83, Properties,898858,0,0,384,0,8911,163
6,83, Study,41380533,3999,0,197,0,15739,24
6,83, TextEditor,2755213,3328,0,231,0,11325,334
6,85, Aulaweb,127233,0,0,70,0,2988,0
6,85, Blank,6578,0,0,90,2,2604,0
6,85, Deeds,6104149,0,0,252,34,6651,38
6,85, Diagram,1087082,0,0,147,0,5238,0
6,85, Other,96071,0,0,287,0,7186,70
6,85, Properties,2328538,0,0,463,0,15004,338
6,85, Study,38799594,0,0,265,0,15441,52
6,85, TextEditor,2661042,0,0,273,0,12643,736
6,86, Aulaweb,1313,24,0,42,0,2025,0
6,86, Blank,153625,10,0,142,42,7595,0
6,86, Deeds,5371449,0,0,249,20,13839,32
6,86, Diagram,790990,0,0,38,0,2929,0
6,86, Other,19565,13,0,104,2,6574,14
6,86, Properties,580829,3,0,554,0,24311,183
6,86, Study,41730686,555,0,354,0,36333,0
6,86, TextEditor,1013728,287,0,226,6,15742,538
6,87, Aulaweb,125,0,0,33,0,1598,0
6,87, Blank,198631,19,0,149,2,6312,94
6,87, Deeds,221477,0,0,298,58,11670,16
6,87, Diagram,2796,0,0,42,0,2427,4
6,87, Other,239378,0,0,246,2,10153,11
6,87, Properties,714550,0,0,461,4,16653,165
6,87, Study,24253366,18,0,178,4,10812,12
6,87, TextEditor,1320717,0,0,205,0,8983,536
6,88, Aulaweb,42473,0,0,44,0,2933,2
6,88, Blank,100615,0,0,123,16,6183,0
6,88, Deeds,813463,0,0,242,30,11814,24
6,88, Diagram,53696,0,0,31,0,3573,0
6,88, Other,162028,117,0,278,6,18619,177
6,88, Properties,869390,5,0,444,4,31648,195
6,88, Study,22909752,578,0,294,0,62702,0
6,88, TextEditor,677086,205,0,216,2,16666,534
6,89, Blank,17026,0,0,51,2,1024,0
6,89, Deeds,74746470,0,0,104,0,2743,28
6,89, Diagram,492393,0,0,72,0,1516,6
6,89, Other,45605779,0,0,99,0,3317,60
6,89, Properties,46378,0,0,87,0,2061,4
6,89, TextEditor,10812429,0,0,35,0,953,0
6,90, Aulaweb,20884824,91,16,45,4,4158,0
6,90, Blank,2782,16,0,47,7,3591,0
6,90, Deeds,165339,0,0,148,18,8443,18
6,90, Diagram,393,0,0,28,0,1737,0
6,90, Other,3948812,215,2,273,6,13974,130
6,90, Properties,2746406,0,0,364,0,22834,98
6,90, Study,3924303,225,2,90,2,7437,0
6,90, TextEditor,9330495,756,0,237,9,19834,1426
6,91, Blank,9699920,0,0,94,6,5427,0
6,91, Deeds,4993553,0,0,108,16,8617,28
6,91, Diagram,52213,0,0,4,0,494,20
6,91, Other,27450366,0,0,356,14,28195,221
6,91, Properties,670624,0,0,212,0,13346,90
6,91, TextEditor,49375985,243,0,344,0,34852,1343
6,92, Aulaweb,0,0,0,4,0,79,0
6,92, Blank,46,0,0,13,0,273,0
6,92, Deeds,15846564,0,0,165,4,7079,22
6,92, Diagram,546962,0,0,26,0,890,0
6,92, Other,193056,0,0,118,0,3684,42
6,92, Properties,895243,0,0,187,0,4711,52
6,92, Study,74047254,0,0,144,0,7711,0
6,92, TextEditor,157204393,0,0,349,28,12274,1436
6,93, Aulaweb,23948,0,0,12,0,800,0
6,93, Blank,1327,0,0,64,0,2121,0
6,93, Deeds,364257,0,0,242,0,8929,48
6,93, Diagram,494,0,0,22,0,1029,0
6,93, Other,3805119,39,0,210,8,12893,92
6,93, Properties,973573,6,0,591,0,33111,250
6,93, Study,29736576,56,0,163,0,24808,0
6,93, TextEditor,2554740,83,0,114,0,10671,291
6,94, Aulaweb,290910,6,0,47,0,3242,0
6,94, Blank,161349,0,0,151,1,6661,0
6,94, Deeds,1375739,12,0,169,20,10071,20
6,94, Diagram,275126,0,0,47,0,2029,0
6,94, Other,1567076,6,0,272,2,12903,27
6,94, Properties,155699,0,0,260,0,14955,108
6,94, Study,241550977,141,0,185,1,13675,0
6,94, TextEditor,15473665,1608,0,328,18,30751,830
6,95, Aulaweb,2140,0,0,25,0,1086,0
6,95, Blank,213960,0,0,120,0,3806,3
6,95, Deeds,3902824,4,0,272,32,10553,9
6,95, Diagram,13652886,0,0,280,0,6629,0
6,95, Other,663274,5,0,146,2,5601,36
6,95, Properties,3885983,0,0,535,0,22050,151
6,95, Study,180384645,506,0,221,0,16671,0
6,95, TextEditor,7765983,626,0,295,6,15390,938
6,96, Aulaweb,12688,2,0,47,0,3046,0
6,96, Blank,8497,0,0,90,0,6834,0
6,96, Deeds,131226,0,0,139,28,9435,0
6,96, Diagram,3479,0,0,32,0,2411,0
6,96, Other,41936,0,0,116,2,7572,0
6,96, Properties,19634309,3,0,355,2,29645,156
6,96, Study,51090344,387,0,221,2,42631,0
6,96, TextEditor,513958,230,0,268,38,27560,222
6,97, Aulaweb,233396,45,0,53,0,9734,0
6,97, Blank,1298,0,0,110,0,12711,0
6,97, Deeds,4100325,9,0,235,56,37741,227
6,97, Diagram,34778,0,0,25,0,5739,0
6,97, Other,415659,165,0,228,4,41384,53
6,97, Properties,316518,0,0,213,0,27240,40
6,97, Study,2109519,198,0,359,0,40184,0
6,97, TextEditor,307238,386,2,174,2,32071,897
6,98, Blank,2919,0,0,40,2,1393,29
6,98, Deeds,880876,0,0,380,0,11986,52
6,98, Diagram,9479024,0,0,114,0,10067,0
6,98, Other,2046321,28,0,177,0,11261,40
6,98, Properties,9522173,1,0,279,0,22564,108
6,98, Study,25624789,25,0,71,0,7105,0
6,98, TextEditor,46806124,748,0,239,0,23793,673
6,99, Aulaweb,127207,64,0,48,4,2683,60
6,99, Blank,3443817,0,0,94,4,6233,0
6,99, Deeds,4535867,0,0,350,26,12142,57
6,99, Diagram,41571,1,0,112,0,3672,0
6,99, Other,6134727,2,0,229,6,11993,24
6,99, Properties,1838087,0,0,231,0,9045,46
6,99, Study,188432118,292,0,316,0,25692,6
6,99, TextEditor,20596222,807,0,323,0,21372,488
6,102, Blank,9968,0,0,52,0,2450,0
6,102, Deeds,2555487,0,0,236,22,12496,12
6,102, Diagram,343,0,0,26,0,947,0
6,102, Other,89523,26,0,146,0,9373,0
6,102, Properties,10294766,4,0,618,10,29560,190
6,102, Study,13539582,282,0,410,0,35283,0
6,102, TextEditor,2640581,386,0,289,20,14776,202
6,104, Aulaweb,1332,0,0,39,0,1850,0
6,104, Blank,2775260,0,0,146,0,7220,0
6,104, Deeds,696328,6,0,232,12,12612,36
6,104, Diagram,3844258,0,0,292,0,19609,2
6,104, Other,454423,110,0,461,2,16878,34
6,104, Properties,2031752,0,0,467,0,34229,189
6,104, Study,61061574,482,0,234,0,64545,16
6,104, TextEditor,2305066,838,0,352,48,27981,1032
